holding_date,stock_code,stock_name,participant_id,shareholding
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01661,183086
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01469,174188
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01782,167919
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01986,166102
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01762,152473
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02085,137870
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01857,136828
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01389,135967
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01919,133722
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01240,131739
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02116,128128
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01830,124831
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01386,123348
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01885,122152
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01745,119431
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01714,115492
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02078,112041
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01784,110620
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02176,110048
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01519,109300
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02096,109039
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01773,107283
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01181,104201
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02181,100000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02163,94505
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01825,93842
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01848,92782
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01963,88672
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01810,84320
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01454,81277
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02075,80564
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01694,79097
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01915,77159
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01756,76499
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02028,74487
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02087,72759
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01743,72277
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01716,69345
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01720,67737
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01680,65336
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02112,65025
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02047,64650
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01292,64434
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01894,61300
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01964,61272
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02171,60000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01341,59094
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02032,57817
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01868,57269
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01685,55014
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01925,54552
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01444,54450
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01794,54366
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02151,50000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01967,47922
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01505,45000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01930,44993
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02102,44000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02156,43512
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02035,42997
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01755,42396
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01375,41970
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01710,41080
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01753,40363
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01571,40000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02120,39343
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01751,35400
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02068,33075
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01863,31537
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02065,31000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01510,28269
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01980,28000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01922,27432
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01580,25412
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01677,24213
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02145,24000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01821,23883
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01527,22805
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02045,22050
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02031,21277
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01853,21000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01920,20500
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02108,20000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02067,19127
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01906,18235
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01538,18000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01277,16571
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01995,16000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01957,15727
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01428,15723
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01907,15302
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02128,15000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01948,13925
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01883,13825
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01936,13321
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01471,12237
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01754,11512
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02060,11025
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02117,10356
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02042,10000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02215,10000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01608,9835
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02180,8330
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01664,8182
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01627,8000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02192,8000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02056,6704
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01290,6581
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02059,6562
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02101,6030
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01816,5872
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01329,5767
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01795,5562
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02134,5374
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02077,5250
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02106,5115
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02052,5000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01978,4000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01568,3840
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01322,3638
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01670,3307
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02002,3000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02092,2555
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01993,2205
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01852,2021
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02019,2000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01973,1588
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01630,1333
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01875,1000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02179,1000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02193,1000
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01308,578
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02037,551
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02162,532
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01958,456
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01217,348
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01508,268
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B02158,205
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01110,151
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01212,75
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01702,31
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01472,27
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01346,17
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01326,9
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01462,7
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01935,6
2026-03-26,00003,"HONG KONG AND CHINA GAS COMPANY LIMITED, THE",B01410,2
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01274,63091073
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01161,33349277
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01129,5498000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01089,3199814
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01345,2603936
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01695,2503586
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01353,1419109
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01224,1164794
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01118,1057302
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01451,966466
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01130,916154
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01668,872834
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01246,640000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01086,634077
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01955,493351
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01183,492369
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01272,427140
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01905,413143
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01494,403185
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01610,391729
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01727,346969
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01584,285792
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01787,268378
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01284,258478
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01169,248116
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01425,245822
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01710,231665
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01590,215433
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01497,206555
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01649,200141
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01481,179359
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01115,163166
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01209,143917
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01265,141696
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01929,136349
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01252,119335
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01842,110935
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01552,106475
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01556,106042
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01228,104810
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01623,102956
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02142,102000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01264,96810
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01198,84187
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01567,81150
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01275,80599
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01893,80090
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01759,70138
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01588,65837
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01143,65104
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01271,63859
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01666,61509
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01788,60933
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01904,58000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01423,54983
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01413,52457
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01555,52426
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01724,52140
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01826,51927
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01290,49713
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01809,49690
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01158,47637
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01340,40959
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01483,40014
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02096,39000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01119,37296
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01289,35995
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01947,34200
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01148,33950
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02132,31324
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01373,29455
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01519,29054
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01292,29000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01439,28583
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01564,28146
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01141,27647
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01298,27476
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01416,27222
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01173,25859
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01858,25837
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01784,24000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01267,23325
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01450,23051
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01565,22819
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01762,21105
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01601,21000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01458,20000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01580,20000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01619,20000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01248,19223
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01615,18467
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01350,18000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01470,17921
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01673,17242
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01608,17000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01563,16500
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01433,16145
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01123,16076
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01540,16048
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01665,14366
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01937,14000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01459,13360
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01324,13102
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01310,13000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01939,12909
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01213,12502
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01230,12000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01401,11857
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01843,11000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01356,10660
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02093,10161
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01454,10000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01523,10000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01581,10000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01789,10000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01825,10000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01080,9000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01184,9000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01294,9000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01551,8952
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01514,8057
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01447,8000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01694,8000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01343,7537
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01338,7475
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01328,7468
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01469,7000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01901,6875
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01915,6007
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01455,6000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01714,6000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01546,5100
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01769,5002
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01347,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01511,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01585,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01680,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01696,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01743,5000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02163,4950
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01445,4200
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01438,4000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01813,4000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01900,4000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01930,4000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02195,4000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01659,3912
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01576,3729
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01341,3577
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01389,3437
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01700,3425
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02159,3030
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01253,3000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01386,3000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01940,3000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02032,3000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01974,2967
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01863,2497
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01745,2475
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01866,2062
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01829,2002
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01767,2000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01773,2000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01890,2000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02059,2000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01794,1939
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01181,1864
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01938,1678
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01138,1500
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B02175,1102
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01509,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01641,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01645,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01669,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01705,1000
2026-03-26,00004,"WHARF (HOLDINGS) LIMITED, THE",B01777,1000
